side,price,quantity
sell,0.9072,2107.1837
sell,0.8998,2146.465882
sell,1.21,2198.225807
sell,1.66,2313.0
sell,0.9096,2335.9647
sell,1.63,2470.0
sell,0.8984,2484.9549
sell,1.11,2578.88796
sell,2.35,2600.0
sell,0.85,2695.2
sell,0.81,2747.460266
sell,0.94,2887.298736
sell,0.9,2935.944321
sell,2.6,2989.477842
sell,0.882,3000.0
sell,2.944,3000.0
sell,1.5,3049.944906
sell,1.99,3134.932409
sell,1.55,3427.2
sell,1.1099,3466.205
sell,2.1,3821.063294
sell,3.15,4145.727489
sell,1.3,4158.371212
sell,1.2,4513.831303
sell,0.9975,4557.0021
sell,1.75,4561.487
sell,1.105,4583.334167
sell,0.99,4807.972859
sell,0.888,5000.0
sell,0.908,5000.0
sell,0.9158,5000.0
sell,0.9531,5000.0
sell,1.05,5057.908846
sell,0.86,5250.0
sell,0.96,5393.830889
sell,2.9,5775.885544
sell,0.7914,6317.917614
sell,0.88,6403.238407
sell,4.49,6435.240112
sell,1.25,6446.503173
sell,1.51,7160.0
sell,1.4,7285.783397
sell,1.144,7630.073738
sell,45.0,9334.477324
sell,1.74,9584.98226
sell,50.0,10452.132324
sell,1.1,10576.058463
sell,4.0,11449.86056
sell,0.92,11617.0
sell,3.0,14026.317755
sell,2.0,16715.085697
sell,0.95,16746.0
sell,2.5,19125.362929
sell,1.0,19299.172086
sell,5.0,20415.863438
sell,1.15,107850.0
