side,price,quantity
buy,7.308e-05,3232.0
buy,7e-05,3321.0
buy,9.125e-05,3443.0
buy,3.421e-05,3458.0
buy,9.025e-05,3596.0
buy,5.34e-05,3677.0
buy,8.892e-05,3720.0
buy,8.769e-05,3723.0
buy,7.394e-05,3871.0
buy,6.577e-05,3986.0
buy,2.227e-05,4000.0
buy,9.095e-05,4112.0
buy,8.9e-05,4243.0
buy,8.278e-05,4265.0
buy,9.22e-05,4319.0
buy,9.183e-05,4350.0
buy,7.517e-05,4369.0
buy,9.192e-05,4423.0
buy,4.619e-05,4432.0
buy,8.328e-05,4546.0
buy,7.763e-05,4707.0
buy,9.182e-05,4856.0
buy,5.271e-05,4903.0
buy,4e-07,5000.0
buy,9.123e-05,5000.0
buy,5.547e-05,5019.0
buy,1e-07,5300.0
buy,9.201e-05,5394.0
buy,9.215e-05,5394.0
buy,8.005e-05,5556.0
buy,4.345e-05,5841.0
buy,7.791e-05,5857.0
buy,8.163e-05,6279.0
buy,7.663e-05,6309.0
buy,6.592e-05,7000.0
buy,2.774e-05,7071.0
buy,7.119e-05,7385.0
buy,8.279e-05,7418.0
buy,9.179e-05,7450.0
buy,8.2e-07,8000.0
buy,5.933e-05,9000.0
buy,6.667e-05,9000.0
buy,9.157e-05,9367.0
buy,8.999e-05,9500.0
buy,9.001e-05,9635.0
buy,5e-08,9949.0
buy,4e-08,10000.0
buy,8e-05,10487.0
buy,8.137e-05,10832.0
buy,8.921e-05,12286.0
buy,9.159e-05,12900.0
buy,8.985e-05,12974.0
buy,8.994e-05,13154.0
buy,8.939e-05,13326.0
buy,9.152e-05,14040.0
buy,9.169e-05,14570.0
buy,9.042e-05,15000.0
buy,8.002e-05,15356.0
buy,9.151e-05,15530.0
buy,8.889e-05,18562.0
buy,3.144e-05,22014.0
buy,9.13e-05,23561.0
buy,3.9e-07,25641.0
buy,9.086e-05,28252.0
buy,8.885e-05,31721.0
buy,9.128e-05,35200.0
buy,8.995e-05,37285.0
buy,2.36e-06,42372.0
buy,9.109e-05,43591.0
buy,9.121e-05,45630.0
buy,9.113e-05,45712.0
buy,9.047e-05,53243.0
buy,9.122e-05,53982.0
buy,9.107e-05,58558.0
buy,1e-08,60571.0
buy,9.114e-05,65120.0
buy,9.033e-05,69562.0
buy,9.112e-05,71757.0
buy,9.11e-05,84120.0
buy,2e-08,85000.0
buy,9.098e-05,95630.0
buy,8.914e-05,114554.0
buy,3e-08,117865.0
buy,8.975e-05,126278.0
buy,9.017e-05,142578.0
buy,6.269e-05,175466.0
buy,8.387e-05,200532.0
buy,4.641e-05,237017.0
buy,4.046e-05,271873.0
buy,1.986e-05,553877.0
buy,1.004e-05,2988982.0
buy,1e-05,3202062.0
buy,1.3e-07,38538461.0
buy,3.8e-07,65815788.0
buy,2.5e-07,96040003.0
sell,0.0001002,1.0
sell,0.0001009,1.0
sell,0.0001011,1.0
sell,0.00010114,1.0
sell,0.0001014,1.0
sell,0.00010224,1.0
sell,0.00010225,1.0
sell,0.00010226,1.0
sell,0.00010227,1.0
sell,0.00010228,1.0
sell,0.00010229,1.0
sell,0.00010231,1.0
sell,0.00010232,1.0
sell,0.00010233,1.0
sell,0.00010235,1.0
sell,0.00010236,1.0
sell,0.00010237,1.0
sell,0.00010238,1.0
sell,0.00010239,1.0
sell,0.00010242,1.0
sell,0.00010243,1.0
sell,0.00010244,1.0
sell,0.00010245,1.0
sell,0.00010246,1.0
sell,0.00010247,1.0
sell,0.00010249,1.0
sell,0.00010251,1.0
sell,0.00010252,1.0
sell,0.0001032,1.0
sell,0.00010398,1.0
sell,0.00010419,1.0
sell,0.0001042,1.0
sell,0.00010421,1.0
sell,0.00010423,1.0
sell,0.00010424,1.0
sell,0.00010425,1.0
sell,0.00010426,1.0
sell,0.00010427,1.0
sell,0.00010428,1.0
sell,0.00010429,1.0
sell,0.0001043,1.0
sell,0.00010436,1.0
sell,0.00010441,1.0
sell,0.00010442,1.0
sell,0.00010444,1.0
sell,0.00010445,1.0
sell,0.00010448,1.0
sell,0.00010472,1.0
sell,0.0001055,1.0
sell,0.0001075,1.0
sell,0.0001077,1.0
sell,0.0001079,1.0
sell,0.00010796,1.0
sell,0.00010809,1.0
sell,0.0001081,1.0
sell,0.00010815,1.0
sell,0.00010819,1.0
sell,0.00010823,1.0
sell,0.0001084,1.0
sell,0.00010843,1.0
sell,0.00010845,1.0
sell,0.00010851,1.0
sell,0.00010852,1.0
sell,0.00010853,1.0
sell,0.00010854,1.0
sell,0.00010855,1.0
sell,0.00010856,1.0
sell,0.00010857,1.0
sell,0.00010858,1.0
sell,0.0001086,1.0
sell,0.00010861,1.0
sell,0.00010862,1.0
sell,0.00010863,1.0
sell,0.00010864,1.0
sell,0.00010865,1.0
sell,0.00010867,1.0
sell,0.00010868,1.0
sell,0.0001087,1.0
sell,0.00010871,1.0
sell,0.00010872,1.0
sell,0.00010873,1.0
sell,0.00010874,1.0
sell,0.00010875,1.0
sell,0.00010876,1.0
sell,0.00010877,1.0
sell,0.00010879,1.0
sell,0.00010881,1.0
sell,0.00010977,1.0
sell,0.00010988,1.0
sell,0.00010989,1.0
sell,0.0001101,1.0
sell,0.00011124,1.0
sell,0.00011137,1.0
sell,0.00011255,1.0
sell,0.00011347,1.0
sell,0.00011443,1.0
sell,0.00011517,1.0
sell,0.00011555,1.0
sell,0.0001156,1.0
sell,0.0001158,1.0
sell,0.00011655,1.0
sell,0.00011682,1.0
sell,0.00011717,1.0
sell,0.00011791,1.0
sell,0.00011806,1.0
sell,0.00011813,1.0
sell,0.00011833,1.0
sell,0.00011836,1.0
sell,0.00011837,1.0
sell,0.00011855,1.0
sell,0.00011881,1.0
sell,0.00012132,1.0
sell,0.00012255,1.0
sell,0.00012314,1.0
sell,0.00012377,1.0
sell,0.00012455,1.0
sell,0.00012592,1.0
sell,0.00012717,1.0
sell,0.00012725,1.0
sell,0.00013061,1.0
sell,0.00013081,1.0
sell,0.00013114,1.0
sell,0.00013579,1.0
sell,0.00013679,1.0
sell,0.00013722,1.0
sell,0.00013779,1.0
sell,0.00013855,1.0
sell,0.00013879,1.0
sell,0.00013889,1.0
sell,0.00013911,1.0
sell,0.00014082,1.0
sell,0.0001416,1.0
sell,0.0001417,1.0
sell,0.00014205,1.0
sell,0.0001422,1.0
sell,0.00014228,1.0
sell,0.0001423,1.0
sell,0.0001424,1.0
sell,0.0001427,1.0
sell,0.00014369,1.0
sell,0.00014411,1.0
sell,0.00014421,1.0
sell,0.0001448,1.0
sell,0.0001459,1.0
sell,0.0001461,1.0
sell,0.00014617,1.0
sell,0.0001462,1.0
sell,0.0001464,1.0
sell,0.0001466,1.0
sell,0.00014723,1.0
sell,0.0001473,1.0
sell,0.0001478,1.0
sell,0.00014823,1.0
sell,0.00014876,1.0
sell,0.00014889,1.0
sell,0.00014914,1.0
sell,0.00015029,1.0
sell,0.00015235,1.0
sell,0.00015421,1.0
sell,0.00015441,1.0
sell,0.00015449,1.0
sell,0.00015525,1.0
sell,0.0001553,1.0
sell,0.0001556,1.0
sell,0.0001558,1.0
sell,0.0001561,1.0
sell,0.00015647,1.0
sell,0.0001574,1.0
sell,0.0001577,1.0
sell,0.0001578,1.0
sell,0.0001582,1.0
sell,0.0001583,1.0
sell,0.00015833,1.0
sell,0.00015852,1.0
sell,0.0001602,1.0
sell,0.00016058,1.0
sell,0.00016126,1.0
sell,0.0001616,1.0
sell,0.00016264,1.0
sell,0.0001647,1.0
sell,0.00016853,1.0
sell,0.00016882,1.0
sell,0.00016906,1.0
sell,0.00016996,1.0
sell,0.00017087,1.0
sell,0.00017088,1.0
sell,0.00017133,1.0
sell,0.00017158,1.0
sell,0.00017161,1.0
sell,0.00017166,1.0
sell,0.00017274,1.0
sell,0.00017294,1.0
sell,0.0001732,1.0
sell,0.0001734,1.0
sell,0.00017462,1.0
sell,0.00017487,1.0
sell,0.00017565,1.0
sell,0.00017609,1.0
sell,0.00017705,1.0
sell,0.00017865,1.0
sell,0.00017867,1.0
sell,0.00017911,1.0
sell,0.0001796,1.0
sell,0.00018001,1.0
sell,0.00018065,1.0
sell,0.00018117,1.0
sell,0.0001816,1.0
sell,0.00018317,1.0
sell,0.00018323,1.0
sell,0.00018464,1.0
sell,0.00018529,1.0
sell,0.00018565,1.0
sell,0.00018608,1.0
sell,0.00018735,1.0
sell,0.000188,1.0
sell,0.00018941,1.0
sell,0.00019132,1.0
sell,0.00019147,1.0
sell,0.00019351,1.0
sell,0.00019352,1.0
sell,0.00019558,1.0
sell,0.00019571,1.0
sell,0.00019764,1.0
sell,0.00019964,1.0
sell,0.0001997,1.0
sell,0.00020176,1.0
sell,0.00020382,1.0
sell,0.0002044,1.0
sell,0.00020588,1.0
sell,0.0002065,1.0
sell,0.00020794,1.0
sell,0.000208,1.0
sell,0.00021017,1.0
sell,0.00021028,1.0
sell,0.00021402,1.0
sell,0.00021892,1.0
sell,0.00021988,1.0
sell,0.00021999,1.0
sell,0.000222,1.0
sell,0.00022428,1.0
sell,0.00022541,1.0
sell,0.000227,1.0
sell,0.00023999,1.0
sell,0.00024773,1.0
sell,0.00024998,1.0
sell,0.00024999,1.0
sell,0.00025787,1.0
sell,0.00025817,1.0
sell,0.00025999,1.0
sell,0.00026974,1.0
sell,0.00026999,1.0
sell,0.00027999,1.0
sell,0.0002815,1.0
sell,0.00028258,1.0
sell,0.0002836,1.0
sell,0.00028842,1.0
sell,0.00028999,1.0
sell,0.00029999,1.0
sell,0.00030999,1.0
sell,0.00031999,1.0
sell,0.00032999,1.0
sell,0.00033999,1.0
sell,0.00034999,1.0
sell,0.00039843,1.0
sell,0.00039999,1.0
sell,0.00040002,1.0
sell,0.00049592,1.0
sell,0.00053721,1.0
sell,0.000564,1.0
sell,0.00069999,1.0
sell,0.00109132,1.0
sell,0.0012,1.0
sell,0.00129999,1.0
sell,0.00149121,1.0
sell,0.00166,1.0
sell,0.00194,1.0
sell,0.00199999,1.0
sell,0.00221238,1.0
sell,0.00222,1.0
sell,0.00259999,1.0
sell,0.00319999,1.0
sell,0.0033,1.0
sell,0.00479999,1.0
sell,0.00579999,1.0
sell,0.00799999,1.0
sell,0.00910444,1.0
sell,0.01009132,1.0
sell,0.069,1.0
sell,0.095,1.0
sell,0.10009132,1.0
sell,0.3,1.0
sell,0.7,1.0
sell,1000.0,1.0
sell,5.0,1.0
sell,6.0,1.0
sell,60.728,1.0
sell,9.258e-05,1.0
sell,9.268e-05,1.0
sell,9.272e-05,1.0
sell,9.273e-05,1.0
sell,9.278e-05,1.0
sell,9.286e-05,1.0
sell,9.302e-05,1.0
sell,9.307e-05,1.0
sell,9.312e-05,1.0
sell,9.313e-05,1.0
sell,9.314e-05,1.0
sell,9.317e-05,1.0
sell,9.319e-05,1.0
sell,9.321e-05,1.0
sell,9.326e-05,1.0
sell,9.327e-05,1.0
sell,9.32e-05,1.0
sell,9.333e-05,1.0
sell,9.334e-05,1.0
sell,9.336e-05,1.0
sell,9.337e-05,1.0
sell,9.339e-05,1.0
sell,9.33e-05,1.0
sell,9.341e-05,1.0
sell,9.343e-05,1.0
sell,9.344e-05,1.0
sell,9.348e-05,1.0
sell,9.353e-05,1.0
sell,9.357e-05,1.0
sell,9.364e-05,1.0
sell,9.368e-05,1.0
sell,9.371e-05,1.0
sell,9.382e-05,1.0
sell,9.385e-05,1.0
sell,9.392e-05,1.0
sell,9.405e-05,1.0
sell,9.526e-05,1.0
sell,9.546e-05,1.0
sell,9.638e-05,1.0
sell,9.643e-05,1.0
sell,9.648e-05,1.0
sell,9.651e-05,1.0
sell,9.652e-05,1.0
sell,9.653e-05,1.0
sell,9.663e-05,1.0
sell,9.677e-05,1.0
sell,9.687e-05,1.0
sell,9.689e-05,1.0
sell,9.722e-05,1.0
sell,9.756e-05,1.0
sell,9.765e-05,1.0
sell,9.804e-05,1.0
sell,9.816e-05,1.0
sell,9.89e-05,1.0
sell,9.924e-05,1.0
sell,99.0,1.0
sell,999999999.0,1.0
sell,0.00010017,2.0
sell,0.0001034,2.0
sell,0.00010439,2.0
sell,0.00010446,2.0
sell,0.00010449,2.0
sell,0.0001045,2.0
sell,0.00010822,2.0
sell,0.00010986,2.0
sell,0.0001102,2.0
sell,0.00011337,2.0
sell,0.00011415,2.0
sell,0.00011473,2.0
sell,0.00011802,2.0
sell,0.00011807,2.0
sell,0.00012142,2.0
sell,0.00012239,2.0
sell,0.00012366,2.0
sell,0.00012655,2.0
sell,0.00012795,2.0
sell,0.00012825,2.0
sell,0.00013287,2.0
