side,price,quantity
sell,0.00011305,100.547819
sell,0.00017274,105.132441
sell,9.981e-05,105.274983
sell,9.89e-05,106.382023
sell,0.0003087,107.259567
sell,0.0002037,108.471074
sell,0.0001525,110.0
sell,0.000193,117.009049
sell,0.00012293,121.782698
sell,0.0001257,124.698331
sell,0.00011591,131.188386
sell,0.00012151,131.8
sell,0.0001669,138.0
sell,0.000105,140.0
sell,0.0001435,146.184286
sell,0.0001276,148.71182
sell,0.000179,150.0
sell,0.00029,150.0
sell,0.00010146,150.014655
sell,0.00013999,154.0
sell,0.0002212,154.273213
sell,0.000175,156.82949
sell,0.0001733,157.819282
sell,0.0001324,165.852663
sell,0.000148,170.0
sell,0.000128,175.0
sell,0.000122,182.2673
sell,0.0001246,183.866864
sell,0.0002179,184.4
sell,0.0001249,197.622186
sell,0.000224,199.0
sell,0.00010355,200.0
sell,0.00010498,200.0
sell,0.00010521,200.0
sell,0.00010835,200.0
sell,0.00012121,200.0
sell,0.00012371,200.0
sell,0.00013311,200.0
sell,0.000167,200.0
sell,0.00016797,200.0
sell,0.0001718,200.0
sell,0.000189,200.0
sell,0.00052,200.0
sell,0.00091954,200.0
sell,0.0002931,200.090073
sell,0.00021448,212.0
sell,0.00011995,218.457592
sell,0.0001387,218.96115
sell,9.592e-05,229.546331
sell,0.00018048,229.645054
sell,0.000372,230.0
sell,0.0005908,235.0
sell,0.00013757,240.958881
sell,0.0001149,244.19164
sell,0.0001185,247.777373
sell,0.0001202,249.396662
sell,0.000149,250.0
sell,0.00029999,250.0
sell,0.0001131,252.181734
sell,0.00010999,254.072911
sell,0.00013661,266.471335
sell,9.39e-05,266.51396
sell,0.000161,271.375351
sell,0.000253,275.204731
sell,0.00026,280.0
sell,0.0003,290.650698
sell,0.0001214,295.720454
sell,0.0001258,300.0
sell,0.000131,300.0
sell,9.35e-05,300.0
sell,0.0001203,304.897101
sell,0.00024229,313.752336
sell,9.71e-05,315.0
sell,0.0001783,318.511225
sell,0.0001033,324.0
sell,0.000225,329.33
sell,0.0001102,332.158791
sell,9.47e-05,345.955212
sell,0.0001377,350.0
sell,0.0002349,350.0
sell,0.00019246,359.252443
sell,9.6e-05,360.041887
sell,0.00016617,373.048669
sell,0.00011985,382.857317
sell,0.000111,389.8957
sell,0.00011385,400.0
sell,0.000157,400.0
sell,0.00015769,400.0
sell,0.00021434,400.0
sell,0.000218,400.0
sell,0.000118,409.7353
sell,0.00012206,410.663963
sell,0.000198,412.513978
sell,0.0001901,420.938757
sell,0.00057,423.770876
sell,0.00014851,428.0
sell,0.00027,428.0
sell,9.665e-05,429.042645
sell,0.000185,440.0
sell,0.00032,442.553957
sell,0.000127,447.860227
sell,0.00014999,450.0
sell,0.00017946,466.335328
sell,0.000156,470.0
sell,0.0001189,476.916862
sell,0.0001247,491.366419
sell,0.00011845,500.0
sell,0.00012245,500.0
